频道名,地址,回播地址,回播类型,回播天数,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件
江苏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=IbAHtt&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
江苏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=oflzkv&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
江苏卫视,http://61.136.172.236:9901/tsfile/live/0127_1.m3u8,,,,,,,,,,,CCSH.txt
江苏卫视,http://182.61.15.73:80/623899368,,,,,,,,,,,CCSH.txt
江苏卫视,http://113.120.243.10:7788/623899368,,,,,,,,,,,CCSH.txt
江苏卫视,http://116.52.173.172:1234/623899368,,,,,,,,,,,CCSH.txt
江苏卫视,http://183.94.146.79:9901/tsfile/live/0127_2.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
江苏卫视,http://113.57.140.161:10081/newlive/live/hls/31/live.m3u8,,,,,,,,,,,CCSH.txt
江苏卫视,http://117.63.79.182:1234/623899368,,,,,,,,,,,CCSH.txt
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8,,,,,,,,,,,CCSH.txt
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226498/index.m3u8,,,,,,,,,,,CCSH.txt
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=CRZX5H&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=2NmDaA&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=8Cx5u9&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=am1yBM&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=xOh7si&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
安徽卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=TFEshi&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8,,,,,,,,,,,CCSH.txt
安徽卫视,http://61.136.172.236:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
安徽卫视,http://120.76.248.139/live/bfgd/4200000096.m3u8,,,,,,,,,,,CCSH.txt
安徽卫视,http://58.57.40.22:9901/tsfile/live/1033_1.m3u8,,,,,,,,,,,CCSH.txt
安徽卫视,http://183.94.146.79:9901/tsfile/live/0121_2.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
安徽卫视,http://219.147.245.238:25480/newlive/live/hls/40/live.m3u8,,,,,,,,,,,CCSH.txt
安徽卫视,http://123.138.216.44:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
安徽卫视,http://221.7.175.154:8445/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8,,,,,,,,,,,CCSH.txt
东南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8,,,,,,,,,,,CCSH.txt
东南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=UsDI58&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
东南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=rhgaDE&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
东南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=vUcYGB&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
东南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=KM02Go&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
东南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=eD7Bfe&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
东南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=hDRjX9&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
东南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ukuQj1&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
东南卫视,http://58.57.40.22:9901/tsfile/live/1037_1.m3u8,,,,,,,,,,,CCSH.txt
东南卫视,http://61.136.172.236:9901/tsfile/live/0137_1.m3u8,,,,,,,,,,,CCSH.txt
东南卫视,http://221.226.51.220:50081/newlive/live/hls/20/live.m3u8,,,,,,,,,,,CCSH.txt
东南卫视,http://117.63.79.182:1234/849116810,,,,,,,,,,,CCSH.txt
东南卫视,http://58.56.162.102:4466/newlive/live/hls/20/live.m3u8,,,,,,,,,,,CCSH.txt
东南卫视,http://223.247.25.219:1234/849116810,,,,,,,,,,,CCSH.txt
东南卫视,http://182.61.15.73:80/849116810,,,,,,,,,,,CCSH.txt
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8,,,,,,,,,,,CCSH.txt
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8,,,,,,,,,,,CCSH.txt
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8,,,,,,,,,,,CCSH.txt
北京卫视,http://198.204.228.26/live/bjwshd.m3u8,,,,,,,,,,,CCSH.txt
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub,,,,,,,,,,,CCSH.txt
北京卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=yUi1um&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
北京卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=PdkXdi&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
北京卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=kTrxmd&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
北京卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=bkpkjY&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
北京卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=WsHTZA&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
北京卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=v0kvH1&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
北京卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Jm7bhg&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
北京卫视,http://223.247.25.219:1234/630287636,,,,,,,,,,,CCSH.txt
北京卫视,http://183.11.239.36:808/hls/41/index.m3u8,,,,,,,,,,,CCSH.txt
北京卫视,http://49.87.154.246:10091/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8,,,,,,,,,,,CCSH.txt
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8,,,,,,,,,,,CCSH.txt
海南卫视,http://38.75.136.137:98/gslb/dsdqpub/hinwshd.m3u8?auth=testpub,,,,,,,,,,,CCSH.txt
海南卫视,http://204.12.221.218:8181/3m1080p/lyws.m3u8,,,,,,,,,,,CCSH.txt
海南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=U3zBg1&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
海南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=45a7ux&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
海南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=aPRfdh&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
海南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=D4tFmw&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
海南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Pmt4x6&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
海南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=8IlsMR&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
海南卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=HYUJxA&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
海南卫视,http://223.247.25.219:1234/947472502,,,,,,,,,,,CCSH.txt
海南卫视,http://183.11.239.36:808/hls/124/index.m3u8,,,,,,,,,,,CCSH.txt
海南卫视,http://117.63.79.182:1234/947472502,,,,,,,,,,,CCSH.txt
海南卫视,http://182.61.15.73:80/947472502,,,,,,,,,,,CCSH.txt
海南卫视,http://58.57.40.22:9901/tsfile/live/1000_1.m3u8,,,,,,,,,,,CCSH.txt
海南卫视,https://www.yangshipin.cn/tv/home?pid=600002506,,,,,,,,,,,CCSH.txt
海南卫视,http://112.234.22.76:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
海南卫视,http://116.52.173.172:1234/947472502,,,,,,,,,,,CCSH.txt
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8,,,,,,,,,,,CCSH.txt
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8,,,,,,,,,,,CCSH.txt
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=VbxSnn&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=PBqrPY&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ncZXax&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=sIEnAH&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=WuOjBM&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
深圳卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=HKLrU0&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
深圳卫视,http://61.136.172.236:9901/tsfile/live/0126_1.m3u8,,,,,,,,,,,CCSH.txt
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8,,,,,,,,,,,CCSH.txt
深圳卫视,http://gmxw.7766.org:808/hls/45/index.m3u8,,,,,,,,,,,CCSH.txt
深圳卫视,http://hmfs.f3322.net:3388/hls/25/index.m3u8,,,,,,,,,,,CCSH.txt
深圳卫视,http://59.39.89.130:60901/tsfile/live/0125_11.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
深圳卫视,http://113.57.140.161:10081/newlive/live/hls/37/live.m3u8,,,,,,,,,,,CCSH.txt
深圳卫视,http://61.161.61.119:9004/hls/37/index.m3u8,,,,,,,,,,,CCSH.txt
深圳卫视,http://go.bkpcp.top/mg/szws,,,,,,,,,,,CCSH.txt
南方卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=vPfSAx&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
南方卫视,http://120.198.95.220:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&down=1,,,,,,,,,,,CCSH.txt
厦门卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226390/index.m3u8,,,,,,,,,,,CCSH.txt
厦门卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=w6Yl9t&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
厦门卫视,http://58.56.162.102:4466/newlive/live/hls/28/live.m3u8,,,,,,,,,,,CCSH.txt
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8,,,,,,,,,,,CCSH.txt
厦门卫视,http://113.57.140.161:10081/newlive/live/hls/28/live.m3u8,,,,,,,,,,,CCSH.txt
厦门卫视,http://110.80.17.38:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
厦门卫视,http://118.122.144.115:8888/newlive/live/hls/28/live.m3u8,,,,,,,,,,,CCSH.txt
厦门卫视,http://120.40.39.246:352/newlive/live/hls/28/live.m3u8,,,,,,,,,,,CCSH.txt
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8,,,,,,,,,,,CCSH.txt
吉林卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226386/index.m3u8,,,,,,,,,,,CCSH.txt
吉林卫视,http://204.12.221.218:8181/3m1080p/jlws.m3u8,,,,,,,,,,,CCSH.txt
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=sh6RLU&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=flXxtP&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=pwftIV&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=befb1k&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=U0HQX5&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
吉林卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=9arezR&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
吉林卫视,http://223.247.25.219:1234/947472500,,,,,,,,,,,CCSH.txt
吉林卫视,http://182.61.15.73:80/947472500,,,,,,,,,,,CCSH.txt
吉林卫视,http://183.11.239.36:808/hls/10/index.m3u8,,,,,,,,,,,CCSH.txt
吉林卫视,http://117.63.79.182:1234/947472500,,,,,,,,,,,CCSH.txt
吉林卫视,http://115.150.63.77:9902/tsfile/live/0001_31.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
吉林卫视,http://42.94.210.16:7788/947472500,,,,,,,,,,,CCSH.txt
吉林卫视,http://116.52.173.172:1234/947472500,,,,,,,,,,,CCSH.txt
吉林卫视,http://61.136.172.236:9901/tsfile/live/0116_1.m3u8,,,,,,,,,,,CCSH.txt
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8,,,,,,,,,,,CCSH.txt
四川卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226513/index.m3u8,,,,,,,,,,,CCSH.txt
四川卫视,http://198.204.228.26/live/scwshd.m3u8,,,,,,,,,,,CCSH.txt
四川卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=o5UmsX&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
四川卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=WteRvK&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
四川卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=1Qbza4&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
四川卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=dmW0Pr&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
四川卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=V6DP9L&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
四川卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ON62Cd&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
四川卫视,http://58.57.40.22:9901/tsfile/live/1046_1.m3u8,,,,,,,,,,,CCSH.txt
四川卫视,http://113.25.252.226:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
四川卫视,http://120.233.73.4:19901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
四川卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=scws,,,,,,,,,,,CCSH.txt
四川卫视,http://111.59.24.227:8181/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
四川卫视,http://61.161.61.119:9004/hls/52/index.m3u8,,,,,,,,,,,CCSH.txt
四川卫视,http://120.76.248.139/live/bfgd/4200000103.m3u8,,,,,,,,,,,CCSH.txt
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8,,,,,,,,,,,CCSH.txt
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8,,,,,,,,,,,CCSH.txt
天津卫视,http://198.204.228.26/live/tjwshd.m3u8,,,,,,,,,,,CCSH.txt
天津卫视,http://204.12.221.218:8181/3m1080p/tjws.m3u8,,,,,,,,,,,CCSH.txt
天津卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=K2kosY&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
天津卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=SF66Ja&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
天津卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=FFsPYV&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
天津卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=B15m1u&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
天津卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=weLe8D&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
天津卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=LrJui7&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8,,,,,,,,,,,CCSH.txt
天津卫视,http://61.136.172.236:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8,,,,,,,,,,,CCSH.txt
宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8,,,,,,,,,,,CCSH.txt
宁夏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=nxws,,,,,,,,,,,CCSH.txt
宁夏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=4W04hy&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
宁夏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=G9Hk5O&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
宁夏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=gf0aZT&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
宁夏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=coGi0f&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
宁夏卫视,http://222.71.55.147:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0,,,,,,,,,,,CCSH.txt
宁夏卫视,http://117.63.79.182:1234/738910535,,,,,,,,,,,CCSH.txt
宁夏卫视,http://223.247.25.219:1234/738910535,,,,,,,,,,,CCSH.txt
宁夏卫视,http://182.61.15.73:80/738910535,,,,,,,,,,,CCSH.txt
宁夏卫视,http://42.94.210.16:7788/738910535,,,,,,,,,,,CCSH.txt
宁夏卫视,http://116.52.173.172:1234/738910535,,,,,,,,,,,CCSH.txt
宁夏卫视,http://113.120.243.10:7788/738910535,,,,,,,,,,,CCSH.txt
宁夏卫视,http://112.234.22.76:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8,,,,,,,,,,,CCSH.txt
山东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226507/index.m3u8,,,,,,,,,,,CCSH.txt
山东卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=3Ios8Z&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
山东卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=cTuYcy&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
山东卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=OZ1Ham&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
山东卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=T1n8de&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
山东卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=lcrRV0&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
山东卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=TDnxiK&tk=FgM0vQMejxvG,,,,,,,,,,,CCSH.txt
山东卫视,http://61.136.172.236:9901/tsfile/live/0131_1.m3u8,,,,,,,,,,,CCSH.txt
山东卫视,http://183.94.146.79:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0,,,,,,,,,,,CCSH.txt
